t x y
4.067000 0.020243 2.746671
4.068000 0.020244 2.745578
4.069000 0.020244 2.744485
4.070000 0.020244 2.743393
4.071000 0.020244 2.742301
4.072000 0.020244 2.741210
4.073000 0.020244 2.740119
4.074000 0.020244 2.739028
4.075000 0.020244 2.737938
4.076000 0.020244 2.736849
4.077000 0.020244 2.735760
4.078000 0.020244 2.734671
4.079000 0.020244 2.733582
4.080000 0.020245 2.732495
4.081000 0.020245 2.731407
4.082000 0.020245 2.730320
4.083000 0.020245 2.729233
4.084000 0.020245 2.728147
4.085000 0.020245 2.727062
4.086000 0.020246 2.725976
4.087000 0.020246 2.724891
4.088000 0.020246 2.723807
4.089000 0.020246 2.722723
4.090000 0.020246 2.721639
4.091000 0.020247 2.720556
4.092000 0.020247 2.719473
4.093000 0.020247 2.718391
4.094000 0.020247 2.717309
4.095000 0.020248 2.716228
4.096000 0.020248 2.715147
4.097000 0.020248 2.714066
4.098000 0.020248 2.712986
4.099000 0.020249 2.711907
4.100000 0.020249 2.710827
4.101000 0.020249 2.709748
4.102000 0.020250 2.708670
4.103000 0.020250 2.707592
4.104000 0.020250 2.706514
4.105000 0.020251 2.705437
4.106000 0.020251 2.704361
4.107000 0.020251 2.703284
4.108000 0.020252 2.702209
4.109000 0.020252 2.701133
4.110000 0.020253 2.700058
4.111000 0.020253 2.698984
4.112000 0.020253 2.697909
4.113000 0.020254 2.696836
4.114000 0.020254 2.695762
4.115000 0.020255 2.694690
4.116000 0.020255 2.693617
4.117000 0.020256 2.692545
4.118000 0.020256 2.691474
4.119000 0.020257 2.690403
4.120000 0.020257 2.689332
4.121000 0.020258 2.688262
4.122000 0.020258 2.687192
4.123000 0.020259 2.686122
4.124000 0.020259 2.685053
4.125000 0.020260 2.683985
4.126000 0.020260 2.682916
4.127000 0.020261 2.681849
4.128000 0.020261 2.680781
4.129000 0.020262 2.679715
4.130000 0.020262 2.678648
4.131000 0.020263 2.677582
4.132000 0.020264 2.676516
4.133000 0.020264 2.675451
4.134000 0.020265 2.674387
4.135000 0.020265 2.673322
4.136000 0.020266 2.672258
4.137000 0.020267 2.671195
4.138000 0.020267 2.670132
4.139000 0.020268 2.669069
4.140000 0.020269 2.668007
4.141000 0.020269 2.666945
4.142000 0.020270 2.665884
4.143000 0.020271 2.664823
4.144000 0.020271 2.663762
4.145000 0.020272 2.662702
4.146000 0.020273 2.661642
4.147000 0.020273 2.660583
4.148000 0.020274 2.659524
4.149000 0.020275 2.658466
4.150000 0.020276 2.657408
4.151000 0.020276 2.656350
4.152000 0.020277 2.655293
4.153000 0.020278 2.654236
4.154000 0.020279 2.653180
4.155000 0.020279 2.652124
4.156000 0.020280 2.651069
4.157000 0.020281 2.650014
4.158000 0.020282 2.648959
4.159000 0.020283 2.647905
4.160000 0.020283 2.646851
4.161000 0.020284 2.645798
4.162000 0.020285 2.644745
4.163000 0.020286 2.643692
4.164000 0.020287 2.642640
4.165000 0.020288 2.641588
4.166000 0.020289 2.640537
4.167000 0.020289 2.639486
4.168000 0.020290 2.638436
4.169000 0.020291 2.637386
4.170000 0.020292 2.636336
4.171000 0.020293 2.635287
4.172000 0.020294 2.634238
4.173000 0.020295 2.633190
4.174000 0.020296 2.632142
4.175000 0.020297 2.631095
4.176000 0.020298 2.630047
4.177000 0.020299 2.629001
4.178000 0.020300 2.627954
4.179000 0.020301 2.626909
4.180000 0.020302 2.625863
4.181000 0.020303 2.624818
4.182000 0.020304 2.623774
4.183000 0.020305 2.622729
4.184000 0.020306 2.621686
4.185000 0.020307 2.620642
4.186000 0.020308 2.619599
4.187000 0.020309 2.618557
4.188000 0.020310 2.617515
4.189000 0.020311 2.616473
4.190000 0.020312 2.615432
4.191000 0.020313 2.614391
4.192000 0.020314 2.613350
4.193000 0.020316 2.612310
4.194000 0.020317 2.611271
4.195000 0.020318 2.610232
4.196000 0.020319 2.609193
4.197000 0.020320 2.608154
4.198000 0.020321 2.607116
4.199000 0.020322 2.606079
4.200000 0.020324 2.605042
4.201000 0.020325 2.604005
4.202000 0.020326 2.602969
4.203000 0.020327 2.601933
4.204000 0.020328 2.600897
4.205000 0.020330 2.599862
4.206000 0.020331 2.598828
4.207000 0.020332 2.597793
4.208000 0.020333 2.596760
4.209000 0.020335 2.595726
4.210000 0.020336 2.594693
4.211000 0.020337 2.593661
4.212000 0.020338 2.592628
4.213000 0.020340 2.591597
4.214000 0.020341 2.590565
4.215000 0.020342 2.589534
4.216000 0.020343 2.588504
4.217000 0.020345 2.587474
4.218000 0.020346 2.586444
4.219000 0.020347 2.585415
4.220000 0.020349 2.584386
4.221000 0.020350 2.583357
4.222000 0.020351 2.582329
4.223000 0.020353 2.581301
4.224000 0.020354 2.580274
4.225000 0.020356 2.579247
4.226000 0.020357 2.578221
4.227000 0.020358 2.577195
4.228000 0.020360 2.576169
4.229000 0.020361 2.575144
4.230000 0.020363 2.574119
4.231000 0.020364 2.573095
4.232000 0.020366 2.572071
4.233000 0.020367 2.571047
4.234000 0.020368 2.570024
4.235000 0.020370 2.569001
4.236000 0.020371 2.567979
4.237000 0.020373 2.566957
4.238000 0.020374 2.565935
4.239000 0.020376 2.564914
4.240000 0.020377 2.563893
4.241000 0.020379 2.562873
4.242000 0.020380 2.561853
4.243000 0.020382 2.560834
4.244000 0.020383 2.559814
4.245000 0.020385 2.558796
4.246000 0.020387 2.557777
4.247000 0.020388 2.556760
4.248000 0.020390 2.555742
4.249000 0.020391 2.554725
4.250000 0.020393 2.553708
4.251000 0.020394 2.552692
4.252000 0.020396 2.551676
4.253000 0.020398 2.550661
4.254000 0.020399 2.549646
4.255000 0.020401 2.548631
4.256000 0.020403 2.547617
4.257000 0.020404 2.546603
4.258000 0.020406 2.545589
4.259000 0.020408 2.544576
4.260000 0.020409 2.543564
4.261000 0.020411 2.542551
4.262000 0.020413 2.541540
4.263000 0.020414 2.540528
4.264000 0.020416 2.539517
4.265000 0.020418 2.538507
4.266000 0.020420 2.537496
4.267000 0.020421 2.536487
4.268000 0.020423 2.535477
4.269000 0.020425 2.534468
4.270000 0.020427 2.533460
4.271000 0.020428 2.532451
4.272000 0.020430 2.531443
4.273000 0.020432 2.530436
4.274000 0.020434 2.529429
4.275000 0.020435 2.528422
4.276000 0.020437 2.527416
4.277000 0.020439 2.526410
4.278000 0.020441 2.525405
4.279000 0.020443 2.524400
4.280000 0.020445 2.523395
4.281000 0.020446 2.522391
4.282000 0.020448 2.521387
4.283000 0.020450 2.520384
4.284000 0.020452 2.519381
4.285000 0.020454 2.518378
4.286000 0.020456 2.517376
4.287000 0.020458 2.516374
4.288000 0.020460 2.515373
4.289000 0.020462 2.514372
4.290000 0.020463 2.513371
4.291000 0.020465 2.512371
4.292000 0.020467 2.511371
4.293000 0.020469 2.510372
4.294000 0.020471 2.509373
4.295000 0.020473 2.508374
4.296000 0.020475 2.507376
4.297000 0.020477 2.506378
4.298000 0.020479 2.505381
4.299000 0.020481 2.504384
4.300000 0.020483 2.503387
4.301000 0.020485 2.502391
4.302000 0.020487 2.501395
4.303000 0.020489 2.500400
4.304000 0.020491 2.499405
4.305000 0.020493 2.498410
4.306000 0.020495 2.497416
4.307000 0.020498 2.496422
4.308000 0.020500 2.495429
4.309000 0.020502 2.494436
4.310000 0.020504 2.493443
4.311000 0.020506 2.492451
4.312000 0.020508 2.491459
4.313000 0.020510 2.490467
4.314000 0.020512 2.489476
4.315000 0.020514 2.488486
4.316000 0.020517 2.487495
4.317000 0.020519 2.486505
4.318000 0.020521 2.485516
4.319000 0.020523 2.484527
4.320000 0.020525 2.483538
4.321000 0.020527 2.482550
4.322000 0.020530 2.481562
4.323000 0.020532 2.480574
4.324000 0.020534 2.479587
4.325000 0.020536 2.478600
4.326000 0.020538 2.477614
4.327000 0.020541 2.476628
4.328000 0.020543 2.475643
4.329000 0.020545 2.474657
4.330000 0.020547 2.473673
4.331000 0.020550 2.472688
4.332000 0.020552 2.471704
4.333000 0.020554 2.470721
4.334000 0.020557 2.469737
4.335000 0.020559 2.468755
4.336000 0.020561 2.467772
4.337000 0.020564 2.466790
4.338000 0.020566 2.465808
4.339000 0.020568 2.464827
4.340000 0.020571 2.463846
4.341000 0.020573 2.462866
4.342000 0.020575 2.461886
4.343000 0.020578 2.460906
4.344000 0.020580 2.459927
4.345000 0.020582 2.458948
4.346000 0.020585 2.457969
4.347000 0.020587 2.456991
4.348000 0.020590 2.456014
4.349000 0.020592 2.455036
4.350000 0.020594 2.454059
4.351000 0.020597 2.453083
4.352000 0.020599 2.452106
4.353000 0.020602 2.451131
4.354000 0.020604 2.450155
4.355000 0.020607 2.449180
4.356000 0.020609 2.448206
4.357000 0.020612 2.447231
4.358000 0.020614 2.446258
4.359000 0.020617 2.445284
4.360000 0.020619 2.444311
4.361000 0.020622 2.443338
4.362000 0.020624 2.442366
4.363000 0.020627 2.441394
4.364000 0.020629 2.440423
4.365000 0.020632 2.439451
4.366000 0.020634 2.438481
4.367000 0.020637 2.437510
4.368000 0.020640 2.436540
4.369000 0.020642 2.435571
4.370000 0.020645 2.434602
4.371000 0.020647 2.433633
4.372000 0.020650 2.432664
4.373000 0.020653 2.431696
4.374000 0.020655 2.430729
4.375000 0.020658 2.429761
4.376000 0.020661 2.428794
4.377000 0.020663 2.427828
4.378000 0.020666 2.426862
4.379000 0.020669 2.425896
4.380000 0.020671 2.424931
4.381000 0.020674 2.423966
4.382000 0.020677 2.423001
4.383000 0.020679 2.422037
4.384000 0.020682 2.421073
4.385000 0.020685 2.420110
4.386000 0.020688 2.419147
4.387000 0.020690 2.418184
4.388000 0.020693 2.417222
4.389000 0.020696 2.416260
4.390000 0.020699 2.415298
4.391000 0.020701 2.414337
4.392000 0.020704 2.413377
4.393000 0.020707 2.412416
4.394000 0.020710 2.411456
4.395000 0.020712 2.410497
4.396000 0.020715 2.409538
4.397000 0.020718 2.408579
4.398000 0.020721 2.407620
4.399000 0.020724 2.406662
4.400000 0.020727 2.405705
4.401000 0.020729 2.404747
4.402000 0.020732 2.403790
4.403000 0.020735 2.402834
4.404000 0.020738 2.401878
4.405000 0.020741 2.400922
4.406000 0.020744 2.399966
4.407000 0.020747 2.399011
4.408000 0.020750 2.398057
4.409000 0.020753 2.397103
4.410000 0.020756 2.396149
4.411000 0.020758 2.395195
4.412000 0.020761 2.394242
4.413000 0.020764 2.393289
4.414000 0.020767 2.392337
4.415000 0.020770 2.391385
4.416000 0.020773 2.390433
4.417000 0.020776 2.389482
4.418000 0.020779 2.388531
4.419000 0.020782 2.387581
4.420000 0.020785 2.386631
4.421000 0.020788 2.385681
4.422000 0.020791 2.384732
4.423000 0.020794 2.383783
4.424000 0.020797 2.382834
4.425000 0.020800 2.381886
4.426000 0.020804 2.380938
4.427000 0.020807 2.379991
4.428000 0.020810 2.379044
4.429000 0.020813 2.378097
4.430000 0.020816 2.377151
4.431000 0.020819 2.376205
4.432000 0.020822 2.375260
4.433000 0.020825 2.374314
4.434000 0.020828 2.373370
4.435000 0.020831 2.372425
4.436000 0.020835 2.371481
4.437000 0.020838 2.370538
4.438000 0.020841 2.369594
4.439000 0.020844 2.368651
4.440000 0.020847 2.367709
4.441000 0.020850 2.366767
4.442000 0.020854 2.365825
4.443000 0.020857 2.364884
4.444000 0.020860 2.363943
4.445000 0.020863 2.363002
4.446000 0.020867 2.362062
4.447000 0.020870 2.361122
4.448000 0.020873 2.360182
4.449000 0.020876 2.359243
4.450000 0.020880 2.358304
4.451000 0.020883 2.357366
4.452000 0.020886 2.356428
4.453000 0.020889 2.355490
4.454000 0.020893 2.354553
4.455000 0.020896 2.353616
4.456000 0.020899 2.352680
4.457000 0.020903 2.351743
4.458000 0.020906 2.350808
4.459000 0.020909 2.349872
4.460000 0.020913 2.348937
4.461000 0.020916 2.348002
4.462000 0.020919 2.347068
4.463000 0.020923 2.346134
4.464000 0.020926 2.345201
4.465000 0.020929 2.344268
4.466000 0.020933 2.343335
4.467000 0.020936 2.342402
4.468000 0.020940 2.341470
4.469000 0.020943 2.340539
4.470000 0.020947 2.339607
4.471000 0.020950 2.338676
4.472000 0.020953 2.337746
4.473000 0.020957 2.336816
4.474000 0.020960 2.335886
4.475000 0.020964 2.334956
4.476000 0.020967 2.334027
4.477000 0.020971 2.333098
4.478000 0.020974 2.332170
4.479000 0.020978 2.331242
4.480000 0.020981 2.330315
4.481000 0.020985 2.329387
4.482000 0.020988 2.328460
4.483000 0.020992 2.327534
4.484000 0.020995 2.326608
4.485000 0.020999 2.325682
4.486000 0.021003 2.324757
4.487000 0.021006 2.323832
4.488000 0.021010 2.322907
4.489000 0.021013 2.321983
4.490000 0.021017 2.321059
4.491000 0.021021 2.320135
4.492000 0.021024 2.319212
4.493000 0.021028 2.318289
4.494000 0.021031 2.317367
4.495000 0.021035 2.316445
4.496000 0.021039 2.315523
4.497000 0.021042 2.314602
4.498000 0.021046 2.313681
4.499000 0.021050 2.312760
4.500000 0.021053 2.311840
4.501000 0.021057 2.310920
4.502000 0.021061 2.310001
4.503000 0.021064 2.309081
4.504000 0.021068 2.308163
4.505000 0.021072 2.307244
4.506000 0.021076 2.306326
4.507000 0.021079 2.305408
4.508000 0.021083 2.304491
4.509000 0.021087 2.303574
4.510000 0.021091 2.302658
4.511000 0.021094 2.301741
4.512000 0.021098 2.300826
4.513000 0.021102 2.299910
4.514000 0.021106 2.298995
4.515000 0.021110 2.298080
4.516000 0.021113 2.297166
4.517000 0.021117 2.296252
4.518000 0.021121 2.295338
4.519000 0.021125 2.294425
4.520000 0.021129 2.293512
4.521000 0.021133 2.292599
4.522000 0.021136 2.291687
4.523000 0.021140 2.290775
4.524000 0.021144 2.289864
4.525000 0.021148 2.288953
4.526000 0.021152 2.288042
4.527000 0.021156 2.287132
4.528000 0.021160 2.286222
4.529000 0.021164 2.285312
4.530000 0.021168 2.284403
4.531000 0.021172 2.283494
4.532000 0.021176 2.282585
4.533000 0.021180 2.281677
4.534000 0.021184 2.280769
4.535000 0.021187 2.279862
4.536000 0.021191 2.278955
4.537000 0.021195 2.278048
4.538000 0.021199 2.277142
4.539000 0.021203 2.276236
4.540000 0.021207 2.275330
4.541000 0.021212 2.274425
4.542000 0.021216 2.273520
4.543000 0.021220 2.272615
4.544000 0.021224 2.271711
4.545000 0.021228 2.270807
4.546000 0.021232 2.269903
4.547000 0.021236 2.269000
4.548000 0.021240 2.268098
4.549000 0.021244 2.267195
4.550000 0.021248 2.266293
4.551000 0.021252 2.265391
4.552000 0.021256 2.264490
4.553000 0.021260 2.263589
4.554000 0.021265 2.262688
4.555000 0.021269 2.261788
4.556000 0.021273 2.260888
4.557000 0.021277 2.259989
4.558000 0.021281 2.259089
4.559000 0.021285 2.258191
4.560000 0.021290 2.257292
4.561000 0.021294 2.256394
4.562000 0.021298 2.255496
4.563000 0.021302 2.254599
4.564000 0.021306 2.253702
4.565000 0.021311 2.252805
4.566000 0.021315 2.251909
4.567000 0.021319 2.251013
4.568000 0.021323 2.250117
4.569000 0.021328 2.249222
4.570000 0.021332 2.248327
4.571000 0.021336 2.247433
4.572000 0.021341 2.246538
4.573000 0.021345 2.245645
4.574000 0.021349 2.244751
4.575000 0.021353 2.243858
4.576000 0.021358 2.242965
4.577000 0.021362 2.242073
4.578000 0.021366 2.241181
4.579000 0.021371 2.240289
4.580000 0.021375 2.239398
4.581000 0.021380 2.238507
4.582000 0.021384 2.237616
4.583000 0.021388 2.236726
4.584000 0.021393 2.235836
4.585000 0.021397 2.234947
4.586000 0.021401 2.234057
4.587000 0.021406 2.233169
4.588000 0.021410 2.232280
4.589000 0.021415 2.231392
4.590000 0.021419 2.230504
4.591000 0.021424 2.229617
4.592000 0.021428 2.228730
4.593000 0.021433 2.227843
4.594000 0.021437 2.226957
4.595000 0.021442 2.226071
4.596000 0.021446 2.225185
4.597000 0.021451 2.224300
4.598000 0.021455 2.223415
4.599000 0.021460 2.222530
4.600000 0.021464 2.221646
4.601000 0.021469 2.220762
4.602000 0.021473 2.219878
4.603000 0.021478 2.218995
4.604000 0.021482 2.218112
4.605000 0.021487 2.217230
4.606000 0.021491 2.216348
4.607000 0.021496 2.215466
4.608000 0.021501 2.214585
4.609000 0.021505 2.213703
4.610000 0.021510 2.212823
4.611000 0.021514 2.211942
4.612000 0.021519 2.211062
4.613000 0.021524 2.210183
4.614000 0.021528 2.209303
4.615000 0.021533 2.208424
4.616000 0.021538 2.207546
4.617000 0.021542 2.206668
4.618000 0.021547 2.205790
4.619000 0.021552 2.204912
4.620000 0.021556 2.204035
4.621000 0.021561 2.203158
4.622000 0.021566 2.202281
4.623000 0.021571 2.201405
4.624000 0.021575 2.200529
4.625000 0.021580 2.199654
4.626000 0.021585 2.198779
4.627000 0.021590 2.197904
4.628000 0.021594 2.197030
4.629000 0.021599 2.196156
4.630000 0.021604 2.195282
4.631000 0.021609 2.194409
4.632000 0.021614 2.193536
4.633000 0.021618 2.192663
4.634000 0.021623 2.191791
4.635000 0.021628 2.190919
4.636000 0.021633 2.190047
4.637000 0.021638 2.189176
4.638000 0.021642 2.188305
4.639000 0.021647 2.187434
4.640000 0.021652 2.186564
4.641000 0.021657 2.185694
4.642000 0.021662 2.184824
4.643000 0.021667 2.183955
4.644000 0.021672 2.183086
4.645000 0.021677 2.182218
4.646000 0.021682 2.181350
4.647000 0.021687 2.180482
4.648000 0.021692 2.179614
4.649000 0.021696 2.178747
4.650000 0.021701 2.177881
4.651000 0.021706 2.177014
4.652000 0.021711 2.176148
4.653000 0.021716 2.175282
4.654000 0.021721 2.174417
4.655000 0.021726 2.173552
4.656000 0.021731 2.172687
4.657000 0.021736 2.171823
4.658000 0.021741 2.170959
4.659000 0.021746 2.170095
4.660000 0.021751 2.169232
4.661000 0.021757 2.168369
4.662000 0.021762 2.167506
4.663000 0.021767 2.166644
4.664000 0.021772 2.165782
4.665000 0.021777 2.164920
4.666000 0.021782 2.164059
4.667000 0.021787 2.163198
4.668000 0.021792 2.162338
4.669000 0.021797 2.161478
4.670000 0.021802 2.160618
4.671000 0.021808 2.159758
4.672000 0.021813 2.158899
4.673000 0.021818 2.158040
4.674000 0.021823 2.157182
4.675000 0.021828 2.156323
4.676000 0.021833 2.155466
4.677000 0.021839 2.154608
4.678000 0.021844 2.153751
4.679000 0.021849 2.152894
4.680000 0.021854 2.152038
4.681000 0.021859 2.151182
4.682000 0.021865 2.150326
4.683000 0.021870 2.149470
4.684000 0.021875 2.148615
4.685000 0.021880 2.147761
4.686000 0.021886 2.146906
4.687000 0.021891 2.146052
4.688000 0.021896 2.145198
4.689000 0.021902 2.144345
4.690000 0.021907 2.143492
4.691000 0.021912 2.142639
4.692000 0.021917 2.141787
4.693000 0.021923 2.140935
4.694000 0.021928 2.140083
4.695000 0.021934 2.139232
4.696000 0.021939 2.138381
4.697000 0.021944 2.137530
4.698000 0.021950 2.136680
4.699000 0.021955 2.135830
4.700000 0.021960 2.134980
4.701000 0.021966 2.134131
4.702000 0.021971 2.133282
4.703000 0.021977 2.132433
4.704000 0.021982 2.131585
4.705000 0.021987 2.130737
4.706000 0.021993 2.129889
4.707000 0.021998 2.129042
4.708000 0.022004 2.128195
4.709000 0.022009 2.127349
4.710000 0.022015 2.126502
4.711000 0.022020 2.125656
4.712000 0.022026 2.124811
4.713000 0.022031 2.123966
4.714000 0.022037 2.123121
4.715000 0.022042 2.122276
4.716000 0.022048 2.121432
4.717000 0.022053 2.120588
4.718000 0.022059 2.119745
4.719000 0.022065 2.118901
4.720000 0.022070 2.118058
4.721000 0.022076 2.117216
4.722000 0.022081 2.116374
4.723000 0.022087 2.115532
4.724000 0.022092 2.114690
4.725000 0.022098 2.113849
4.726000 0.022104 2.113008
4.727000 0.022109 2.112168
4.728000 0.022115 2.111327
4.729000 0.022121 2.110488
4.730000 0.022126 2.109648
4.731000 0.022132 2.108809
4.732000 0.022138 2.107970
4.733000 0.022143 2.107131
4.734000 0.022149 2.106293
4.735000 0.022155 2.105455
4.736000 0.022160 2.104618
4.737000 0.022166 2.103781
4.738000 0.022172 2.102944
4.739000 0.022178 2.102107
4.740000 0.022183 2.101271
4.741000 0.022189 2.100435
4.742000 0.022195 2.099600
4.743000 0.022201 2.098765
4.744000 0.022206 2.097930
4.745000 0.022212 2.097095
4.746000 0.022218 2.096261
4.747000 0.022224 2.095427
4.748000 0.022230 2.094594
4.749000 0.022236 2.093761
4.750000 0.022241 2.092928
4.751000 0.022247 2.092095
4.752000 0.022253 2.091263
4.753000 0.022259 2.090431
4.754000 0.022265 2.089600
4.755000 0.022271 2.088768
4.756000 0.022277 2.087938
4.757000 0.022282 2.087107
4.758000 0.022288 2.086277
4.759000 0.022294 2.085447
4.760000 0.022300 2.084617
4.761000 0.022306 2.083788
4.762000 0.022312 2.082959
4.763000 0.022318 2.082131
4.764000 0.022324 2.081303
4.765000 0.022330 2.080475
4.766000 0.022336 2.079647
4.767000 0.022342 2.078820
4.768000 0.022348 2.077993
4.769000 0.022354 2.077167
4.770000 0.022360 2.076340
4.771000 0.022366 2.075514
4.772000 0.022372 2.074689
4.773000 0.022378 2.073864
4.774000 0.022384 2.073039
4.775000 0.022390 2.072214
4.776000 0.022396 2.071390
4.777000 0.022402 2.070566
4.778000 0.022408 2.069742
4.779000 0.022415 2.068919
4.780000 0.022421 2.068096
4.781000 0.022427 2.067274
4.782000 0.022433 2.066451
4.783000 0.022439 2.065629
4.784000 0.022445 2.064808
4.785000 0.022451 2.063987
4.786000 0.022457 2.063166
4.787000 0.022464 2.062345
4.788000 0.022470 2.061525
4.789000 0.022476 2.060705
4.790000 0.022482 2.059885
4.791000 0.022488 2.059066
4.792000 0.022495 2.058247
4.793000 0.022501 2.057428
4.794000 0.022507 2.056610
4.795000 0.022513 2.055792
4.796000 0.022520 2.054974
4.797000 0.022526 2.054157
4.798000 0.022532 2.053340
4.799000 0.022538 2.052523
4.800000 0.022545 2.051707
